Frequency (Hz)	Level (dB)
795.382690	-47.853912
796.055603	-47.907337
796.728516	-47.698742
797.401428	-47.860497
798.074341	-47.871796
798.747253	-46.814945
799.420166	-47.960220
800.093079	-49.556664
800.765991	-49.013203
801.438904	-48.165295
802.111816	-48.985245
802.784729	-49.940826
803.457642	-49.873398
804.130554	-49.107540
804.803467	-48.016426
805.476379	-48.110943
806.149292	-48.630127
806.822205	-48.430504
807.495117	-47.979691
808.168030	-47.633636
808.840942	-48.354393
809.513855	-48.866325
810.186768	-48.534756
810.859680	-47.367645
811.532593	-47.691681
812.205505	-48.184586
812.878418	-49.237038
813.551331	-50.290855
814.224243	-49.771126
814.897156	-49.157986
815.570068	-49.135723
816.242981	-50.570995
816.915894	-50.683491
817.588806	-51.003761
818.261719	-48.776070
818.934631	-48.809219
819.607544	-50.584030
820.280457	-50.774147
820.953369	-50.846958
821.626282	-50.158676
822.299194	-49.407093
822.972107	-49.684937
823.645020	-49.787785
824.317932	-50.479259
824.990845	-50.018517
825.663757	-48.805397
826.336670	-49.305279
827.009583	-49.351192
827.682495	-50.032543
828.355408	-50.805889
829.028320	-50.574844
829.701233	-50.209862
830.374146	-49.156727
831.047058	-48.869331
831.719971	-49.411438
832.392883	-50.048912
833.065796	-49.596127
833.738708	-49.493305
834.411621	-50.138611
835.084534	-49.883934
835.757446	-50.845455
836.430359	-50.766209
837.103271	-50.868229
837.776184	-50.942825
838.449097	-52.006031
839.122009	-52.353916
839.794922	-51.730114
840.467834	-52.117661
841.140747	-50.667023
841.813660	-49.962521
842.486572	-49.665958
843.159485	-49.075432
843.832397	-50.400951
844.505310	-50.477676
845.178223	-49.709370
845.851135	-49.726757
846.524048	-50.285007
847.196960	-50.517933
847.869873	-50.937038
848.542786	-49.569065
849.215698	-51.254074
849.888611	-51.755955
