Frequency (Hz)	Level (dB)
775.868225	-68.092613
776.541138	-67.635834
777.214050	-67.774109
777.886963	-67.893822
778.559875	-67.838272
779.232788	-68.352928
779.905701	-66.889709
780.578613	-67.292061
781.251526	-68.014000
781.924438	-68.768158
782.597351	-68.365082
783.270264	-67.830101
783.943176	-68.889923
784.616089	-67.755722
785.289001	-67.972641
785.961914	-69.695412
786.634827	-69.586250
787.307739	-67.809563
787.980652	-67.347321
788.653564	-67.392830
789.326477	-66.873619
789.999390	-66.835205
790.672302	-67.085060
791.345215	-66.656219
792.018127	-67.826080
792.691040	-68.523178
793.363953	-67.639748
794.036865	-66.166077
794.709778	-66.405983
795.382690	-66.641701
796.055603	-67.451103
796.728516	-68.023193
797.401428	-67.246872
798.074341	-67.033806
798.747253	-67.556282
799.420166	-67.580841
800.093079	-68.281395
800.765991	-67.526978
801.438904	-66.946236
802.111816	-67.694519
802.784729	-67.974831
803.457642	-67.257088
804.130554	-66.754700
804.803467	-67.160553
805.476379	-67.096039
806.149292	-66.587067
806.822205	-64.974640
807.495117	-65.200523
808.168030	-64.000389
808.840942	-64.433708
809.513855	-65.883972
810.186768	-64.862343
810.859680	-66.371399
811.532593	-65.547020
812.205505	-65.124298
812.878418	-64.804680
813.551331	-63.940079
814.224243	-63.877399
814.897156	-65.024498
815.570068	-63.266953
816.242981	-63.694286
816.915894	-63.463768
817.588806	-63.000538
818.261719	-63.625011
818.934631	-63.640556
819.607544	-62.704205
820.280457	-62.653996
820.953369	-61.610386
821.626282	-62.041050
822.299194	-58.854301
822.972107	-60.436974
823.645020	-62.403042
824.317932	-62.370754
824.990845	-60.970470
825.663757	-60.571800
826.336670	-60.048405
827.009583	-59.949257
827.682495	-60.412292
828.355408	-61.149124
829.028320	-59.277355
829.701233	-59.477726
830.374146	-60.338135
831.047058	-59.372475
831.719971	-58.063675
832.392883	-57.778080
833.065796	-57.443481
833.738708	-57.880871
834.411621	-56.986610
835.084534	-56.433453
835.757446	-56.097778
836.430359	-56.256195
837.103271	-60.249817
837.776184	-58.364735
838.449097	-57.762306
839.122009	-58.958702
839.794922	-57.751789
840.467834	-56.826584
841.140747	-55.005417
841.813660	-56.353947
842.486572	-58.156441
843.159485	-58.634731
843.832397	-58.613262
844.505310	-58.064575
845.178223	-57.470623
845.851135	-57.201458
846.524048	-55.975101
847.196960	-55.478508
847.869873	-57.038605
848.542786	-57.698097
849.215698	-56.956615
849.888611	-57.215977
