Frequency (Hz)	Level (dB)
732.801819	-67.657562
733.474731	-67.251152
734.147644	-66.729485
734.820557	-66.653160
735.493469	-67.462898
736.166382	-67.064743
736.839294	-67.899483
737.512207	-67.827652
738.185120	-68.019806
738.858032	-68.356834
739.530945	-67.875183
740.203857	-67.881340
740.876770	-69.047333
741.549683	-69.691177
742.222595	-69.014374
742.895508	-69.499458
743.568420	-69.244156
744.241333	-68.701553
744.914246	-68.850388
745.587158	-68.112938
746.260071	-68.961899
746.932983	-69.414307
747.605896	-69.149803
748.278809	-68.892990
748.951721	-68.387756
749.624634	-67.967209
750.297546	-68.218445
750.970459	-68.243523
751.643372	-69.356514
752.316284	-67.531990
752.989197	-67.213425
753.662109	-68.442848
754.335022	-68.073929
755.007935	-68.507919
755.680847	-68.743095
756.353760	-68.334953
757.026672	-68.918495
757.699585	-69.693222
758.372498	-68.963585
759.045410	-68.584534
759.718323	-68.105591
760.391235	-68.474113
761.064148	-69.415199
761.737061	-68.337952
762.409973	-68.786751
763.082886	-68.459160
763.755798	-68.361336
764.428711	-67.838829
765.101624	-68.263824
765.774536	-68.151611
766.447449	-68.298325
767.120361	-68.955917
767.793274	-69.757729
768.466187	-68.628853
769.139099	-68.729126
769.812012	-68.648796
770.484924	-69.358101
771.157837	-69.395927
771.830750	-69.679367
772.503662	-69.091049
773.176575	-68.739418
773.849487	-68.316948
774.522400	-68.635712
775.195312	-68.287788
775.868225	-68.690903
776.541138	-68.923088
777.214050	-69.224510
777.886963	-70.123604
778.559875	-69.722450
779.232788	-69.599083
779.905701	-71.040932
780.578613	-70.480682
781.251526	-70.237610
781.924438	-71.427139
782.597351	-71.101662
783.270264	-70.694359
783.943176	-70.843231
784.616089	-69.288818
785.289001	-68.662430
785.961914	-68.553345
786.634827	-69.168129
787.307739	-69.517403
787.980652	-70.096848
788.653564	-70.433273
789.326477	-70.417854
789.999390	-70.039696
790.672302	-69.835304
791.345215	-69.876343
792.018127	-69.608612
792.691040	-70.501915
793.363953	-69.825806
794.036865	-71.119255
794.709778	-71.957474
795.382690	-69.942062
796.055603	-69.129333
796.728516	-69.264534
797.401428	-70.202942
798.074341	-71.396919
798.747253	-70.872620
799.420166	-69.594589
800.093079	-69.763062
800.765991	-70.567245
801.438904	-70.545807
802.111816	-70.190163
802.784729	-70.074631
803.457642	-72.679192
804.130554	-70.810349
804.803467	-69.157654
805.476379	-70.218651
806.149292	-72.022560
806.822205	-71.565224
807.495117	-70.829163
808.168030	-70.278786
808.840942	-70.708542
809.513855	-70.302292
810.186768	-70.317116
810.859680	-70.727913
811.532593	-70.218750
812.205505	-70.187660
812.878418	-70.094727
813.551331	-70.041412
814.224243	-70.297905
814.897156	-69.179626
815.570068	-70.214233
816.242981	-70.718025
816.915894	-69.857376
817.588806	-71.408936
818.261719	-71.889618
818.934631	-70.822128
819.607544	-70.241310
820.280457	-71.199669
820.953369	-70.738358
821.626282	-71.633240
822.299194	-71.892822
822.972107	-70.504654
823.645020	-69.514694
824.317932	-70.750854
824.990845	-71.421547
825.663757	-70.158699
826.336670	-69.868881
827.009583	-68.573212
827.682495	-68.909370
828.355408	-68.999382
829.028320	-70.367241
829.701233	-70.815414
830.374146	-69.999588
831.047058	-69.394691
831.719971	-69.216034
832.392883	-69.729362
833.065796	-70.137672
833.738708	-70.739311
834.411621	-70.314606
835.084534	-70.132126
835.757446	-71.123070
836.430359	-70.370323
837.103271	-69.765900
837.776184	-70.302109
838.449097	-70.010925
839.122009	-68.831223
839.794922	-68.948006
840.467834	-70.127884
841.140747	-69.714828
841.813660	-70.431541
842.486572	-69.946358
843.159485	-70.013260
843.832397	-70.488503
844.505310	-68.730942
845.178223	-68.212196
845.851135	-67.680885
846.524048	-67.793411
847.196960	-68.250267
847.869873	-69.271904
848.542786	-68.946388
849.215698	-68.347015
849.888611	-67.071480
